序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
686,430284,科胜石油,-0.05,3766179.25,-82.5593584683,,-1895887.65,-236.01,,0.652121211281,-6.71,-0.032641868547,24.1860134512,,2026-08-18
687,430264,中舟环保,0.0057,11473595.37,-3.1174282701,,214714.83,24.37,,1.263962986842,0.44,-0.034622965526,34.8563031119,,2026-08-18
688,430209,康孚科技,0.0015,46665398.21,13.1465822316,,89821.35,-37.82,,1.6858621355,0.08,-0.282933296667,35.6620846245,,2026-08-18
689,430105,合力思腾,-0.14,123690193.25,-18.7039042516,,-12931221.23,13.3,,1.20328419989,-11.16,-0.541194393843,12.4952596515,,2026-08-18
690,430104,全三维,-0.11,1551183.84,-48.7252403995,,-3365834.27,46.71,,0.801314008816,-12.41,0.017102611146,38.3453034168,,2026-08-18
691,430085,新锐英诚,-0.02,8954007.84,90.711256433,,-878305.63,42.67,,0.117753384939,-12.26,0.037348681261,15.0519928515,,2026-08-18
692,420273,凌云B5,-0.01,40393625.21,-20.2439672644,,-2408529.54,-122.52,,1.76352801384,-0.39,-0.048438877966,13.7352200283,,2026-08-18
693,400161,金洲3,0.0,8765883.71,72.8828717068,,-2310948.13,66.04,,-0.049353900552,,-0.000748317232,32.9936310551,,2026-08-18
694,301699,洛轴股份,0.48,3060886548.06,8.5223674086,31.0215,285646574.58,11.35,53.9573,4.558508904133,11.04,0.429322377517,22.6542802623,,2026-08-18
695,301363,美好医疗,0.16,813213029.1,10.9708673713,1.751,124324075.36,8.77,19.3299,4.638955956321,3.3,0.208169388709,40.8846994628,医疗器械,2026-08-18
696,301263,泰恩康,0.0073,320275930.94,-7.7228860277,-31.0034,3720188.43,-89.97,-186.9846,3.231077027499,0.22,0.106290332767,56.136709475,化学制药,2026-08-18
697,301251,威尔高,0.23,979446182.88,37.0057985716,28.5664,44293397.47,-2.01,451.3639,8.20618503409,2.8,0.107938203407,18.6541108265,元件,2026-08-18
698,301183,东田微,1.09,501801936.18,33.3551472014,43.3942,86959147.21,71.57,109.8449,12.92107843377,8.69,1.278946408771,29.8797535899,光学光电子,2026-08-18
699,301129,瑞纳智能,0.09,106120143.45,14.6170564094,445.9159,11582284.84,267.16,254.0289,13.41548819658,0.63,-0.677353219168,73.0195295642,通用设备,2026-08-18
700,301107,瑜欣电子,0.18,413557295.97,8.0400535887,31.9176,25856759.66,-49.23,28.6581,6.662526052406,2.69,0.41751292078,19.2518930305,通用设备,2026-08-18
701,301069,凯盛新材,0.208,654573354.04,22.9122585951,24.6956,94238928.29,6.5,28.1541,5.154694472024,4.13,0.004187883376,25.6011476965,化学原料,2026-08-18
702,301062,上海艾录,0.039,670453928.42,14.3575604761,49.8512,16908597.24,479.98,1054.9556,3.110411946402,1.24,0.087300746521,19.7055651447,包装印刷,2026-08-18
703,301025,读客文化,0.0273,173230008.8,2.845793967,16.1387,10935841.02,78.52,159.187,1.564744842065,1.75,0.047810892475,37.0675915765,出版,2026-08-18
704,300976,达瑞电子,0.88,1726031590.83,22.8580835233,15.2812,162487989.35,23.02,25.7478,19.651858884436,4.43,1.198516588603,26.8094724383,消费电子,2026-08-18
705,300967,晓鸣股份,0.01,567952542.55,-24.455709349,20.1567,1847669.91,-99.0,208.1328,3.608095984593,0.24,0.744318073848,12.9063054407,养殖业,2026-08-18
706,300908,仲景食品,0.7419,566450878.91,8.0091921249,-8.4346,108324636.75,7.75,1.6792,12.058773394452,5.93,0.852669836096,44.8076089137,调味发酵品Ⅱ,2026-08-18
707,300859,西域旅游,0.02,106714917.12,-6.0840278357,356.2779,3679089.31,-67.23,213.7812,4.773735950645,0.5,0.240466911032,28.7492559409,旅游及景区,2026-08-18
708,300841,康华生物,1.0862,538353610.55,11.2487105363,112.1762,141149300.39,23.25,315.8321,27.808555733292,3.92,1.242797288606,89.764877508,生物制品,2026-08-18
709,300807,天迈科技,-0.25,46314954.16,-30.2288512125,92.3713,-16993138.21,-297.86,5.4015,6.471711596515,-3.79,-0.097310667538,30.1741986006,计算机设备,2026-08-18
710,300765,石药创新,0.9056,3240242226.11,208.7245508115,287.5134,1261185991.32,46025.71,1543.7637,2.802644475103,38.2,1.976474281577,76.7440146191,化学制药,2026-08-18
711,300620,光库科技,0.5955,1031662205.86,72.9098394423,41.9099,148395975.24,186.09,131.7119,9.059397596269,6.65,-0.647789719498,38.7732870089,通信设备,2026-08-18
712,300610,晨化股份,0.26,525464030.04,20.9451728968,-1.2831,55610275.58,6.51,15.0448,5.579711834581,4.71,0.420387714718,22.9779442069,化学制品,2026-08-18
713,300596,利安隆,1.2949,3389569765.43,13.1725811456,12.8833,297323561.86,23.24,25.2424,21.714647072457,6.0,0.703681312324,23.715576441,化学制品,2026-08-18
714,300580,贝斯特,0.2912,792125671.79,10.5693788631,5.2696,146200909.67,-1.53,0.1917,6.663907252345,4.35,0.19259519484,32.9589545495,汽车零部件,2026-08-18
715,300575,中旗股份,0.1,1545860526.05,16.1534116492,38.4218,49382078.91,181.57,7139.3067,4.194711252233,2.52,0.348103146178,15.7652797133,农化制品,2026-08-18
716,300479,神思电子,-0.1579,215957509.52,12.3114913101,185.6674,-31114533.9,47.1,110.3613,2.700369892205,-5.69,-1.758840847811,34.0255862615,计算机设备,2026-08-18
717,300435,中泰股份,0.34,1188804273.3,-8.716733726,10.4194,130488157.92,-3.13,106.6877,8.958860690876,3.74,0.212906367066,23.0670954083,专用设备,2026-08-18
718,300390,天华新能,2.76,7780065437.36,125.0015560468,43.1156,2292289086.36,2622.89,36.5852,16.519305096007,18.34,0.214730902464,43.4926349114,电池,2026-08-18
719,300241,瑞丰光电,0.0765,1072765717.54,27.4656706921,25.5193,53726700.86,73.86,-15.1931,3.270647699715,2.36,0.019519047457,19.4612526031,光学光电子,2026-08-18
720,300240,飞力达,0.0662,3334492595.27,10.023233036,24.4415,24603988.23,-17.62,554.084,3.887934246162,1.71,0.23723531006,7.6344003079,物流,2026-08-18
721,300205,*ST天喻,-0.1674,24040591.36,-72.244632608,-22.8481,-71980562.77,16.13,31.0485,0.898730352001,-17.04,-0.39687516249,42.9229332818,通信设备,2026-08-18
722,300018,中元股份,0.12,258590988.22,9.0475622539,9.3405,57655379.01,-1.28,-3.0264,2.931897648632,4.01,-0.025851921903,48.4142056271,电网设备,2026-08-18
723,200020,深华发B,0.0297,310983938.59,-31.8285796622,3.6433,8405950.38,-41.38,-38.4435,1.580392295058,1.9,-0.001326530804,13.0010978166,光学光电子,2026-08-18
724,003022,联泓新科,0.32,5365694741.02,84.3071289737,38.9286,426865507.23,165.68,94.9573,5.841687167385,5.59,0.47628068645,23.8666692814,光伏设备,2026-08-18
725,002997,瑞鹄模具,1.15,1867012800.31,12.3097352148,-14.4708,240920726.43,6.15,25.6931,12.662806626654,9.3,0.677063753633,24.8183634243,汽车零部件,2026-08-18
726,002933,新兴装备,0.14,185547766.12,-2.8923975773,77.9038,16327656.53,4.32,935.6643,13.29779834248,1.05,-0.120864918193,35.0242755485,航空装备Ⅱ,2026-08-18
727,002931,锋龙股份,-0.01,267140627.23,6.4783001347,8.7612,-2015091.32,-113.16,-260.8176,4.672568009985,-0.21,0.000739505627,18.3474904915,通用设备,2026-08-18
728,002879,长缆科技,0.09,678992201.25,0.8676647897,47.3149,17442020.01,-42.42,1087.2056,9.588595528587,0.92,-0.175719692395,27.7991663708,电网设备,2026-08-18
729,002859,洁美科技,0.32,1168616745.22,21.4226325324,30.3245,137765382.78,39.87,88.4963,8.420488694495,4.31,0.232145020808,33.2719872978,其他电子Ⅱ,2026-08-18
730,002846,英联股份,0.077,1312860647.27,21.4659184532,24.0213,32352974.32,28.5,58.3231,3.412019076141,2.27,0.528354213015,12.5075755642,包装印刷,2026-08-18
731,002803,吉宏股份,0.36,3735816989.22,15.5338330336,7.0492,157747480.69,33.52,17.9958,6.184241858115,5.68,0.674298034762,47.3228201839,互联网电商,2026-08-18
732,002788,鹭燕医药,0.37,10582518010.94,1.7541757001,-2.2335,143007304.14,-7.46,10.5016,8.528062141035,4.26,-0.260243702629,6.8405704693,医药商业,2026-08-18
733,002734,利民股份,0.58,2463469493.41,0.4662462177,-14.4424,273966823.89,1.9,7.3139,8.460015870347,6.86,0.30703787661,26.9985590201,农化制品,2026-08-18
734,002722,物产金轮,0.38,1282993397.6,11.3261709666,7.7548,85262909.04,41.04,6.7817,13.42702068889,2.86,0.041328796326,20.0612920356,专用设备,2026-08-18
735,002668,TCL智家,0.47,9934272533.52,4.8311382556,3.3168,511521133.4,-19.88,-33.2004,3.531178571895,13.88,1.088926240191,23.2784489449,白色家电,2026-08-18
736,002664,信质集团,0.1236,3112474696.55,9.0149178973,23.9036,50443872.19,0.76,-18.8448,8.728346709187,1.42,0.179401262592,13.6209285226,汽车零部件,2026-08-18
737,002615,哈尔斯,0.1,1773076234.95,12.8327455775,23.8203,48870414.16,-46.5,3845.4276,4.272416450972,2.37,-0.062050602149,26.5264780092,家居用品,2026-08-18
738,002563,森马服饰,0.18,6722204763.83,9.3247270362,-5.1029,479287414.8,47.45,-46.0665,4.254767939819,4.15,0.099679951669,47.8070416311,服装家纺,2026-08-18
739,002546,新联电子,0.54,408047535.01,8.2522480955,7.1765,452988178.05,140.95,296.9552,4.973115518406,11.36,-0.04233458879,37.9824951954,电网设备,2026-08-18
740,002489,浙江永强,-0.0019,3329359184.94,8.0966050902,-65.3089,-4021513.41,-100.78,-202.5945,1.961883763937,-0.09,0.684386276905,18.7956029458,家居用品,2026-08-18
741,002438,江苏神通,0.2966,1008384824.04,-5.6123121466,-6.5143,150542252.28,0.1,-23.9059,7.42732984425,3.97,0.028161215986,36.7721624453,通用设备,2026-08-18
742,002407,多氟多,0.43,7035840642.72,62.5493012967,18.8101,511861621.91,897.19,-63.6958,7.293298265204,5.94,0.282561050151,21.5703403337,化学制品,2026-08-18
743,002406,远东传动,0.14,904558325.8,25.9402543001,24.5069,100523449.0,83.78,23.2712,5.415238113938,2.44,0.150299940368,25.8459295992,汽车零部件,2026-08-18
744,002312,川发龙蟒,0.12,5396647957.37,14.815444398,-11.8077,225870506.99,-5.39,49.1969,5.122452765628,2.33,-0.037617555577,14.5910005096,农化制品,2026-08-18
745,002284,亚太股份,0.36,2759416264.11,6.0643453498,3.2295,268198717.89,33.7,-11.2582,4.806550100786,7.7,0.518125789937,21.2317311846,汽车零部件,2026-08-18
746,002262,恩华药业,0.73,3218250058.44,6.9142837804,-0.1399,740682973.24,5.74,33.3492,8.261088554652,8.86,0.276050487487,73.8626727829,化学制药,2026-08-18
747,002245,蔚蓝锂芯,0.2992,4857508932.7,30.3482210273,25.6253,510970595.2,53.39,60.9788,4.654375610043,6.51,0.315655302208,20.2968453047,电池,2026-08-18
748,002207,*ST准油,-0.0713,156723551.35,28.8490567562,85.9264,-18689642.33,1.26,81.013,0.032802196908,-105.89,-0.247890479431,-2.945274702,油服工程,2026-08-18
749,002192,融捷股份,3.8574,1524205167.81,402.3507799318,205.1657,1001599511.84,1076.14,160.3236,17.513379768939,24.58,1.702953500223,76.3610647268,能源金属,2026-08-18
750,002191,劲嘉股份,0.03,1590214057.41,28.3983199129,-41.7033,48269674.15,-60.49,-67.8808,4.407896651111,0.78,-0.111852316638,14.1483963647,包装印刷,2026-08-18
751,002172,澳洋健康,0.03,822546484.46,-8.8863553493,2.252,24164685.97,-23.42,261.5055,0.261312559613,12.85,-0.064996726245,12.0436297318,医疗服务,2026-08-18
752,002164,宁波东力,0.1,780076426.17,6.2104069008,31.346,53255483.7,74.17,44.5548,2.895495581688,3.42,0.038090816474,22.001491676,通用设备,2026-08-18
753,002150,正泰电源,0.19,1803170851.65,5.5293145434,20.1635,68311827.33,-29.8,253.9406,6.00514768424,3.12,-0.586054800365,31.1993776278,光伏设备,2026-08-18
754,002115,三维通信,0.0626,12072533881.65,173.7581051798,50.4574,50393505.16,1825.74,33.2058,2.575281434538,2.44,-0.023552336813,3.0473507306,通信服务,2026-08-18
755,002083,孚日股份,0.43,2918076003.01,12.7803068217,7.1278,403008902.65,64.01,23.4035,5.108382293249,8.22,0.430583235999,23.7467021275,纺织制造,2026-08-18
756,002080,中材科技,0.7197,16257366084.37,21.9475501368,37.1832,1207702748.73,20.93,37.9839,12.162529738227,5.92,-0.119183811941,21.2934516755,玻璃玻纤,2026-08-18
757,000921,海信家电,1.21,46765857550.25,-5.2178140071,2.8012,1658028371.34,-20.16,-39.7572,12.605943767767,9.05,2.336065994647,20.5121545148,白色家电,2026-08-18
758,000902,新洋丰,0.7659,11280693733.36,20.0339798211,5.1076,960995599.62,1.01,-7.234,9.98028418062,7.81,0.372052522204,17.1022688704,农化制品,2026-08-18
759,000868,安凯客车,0.002,1720624721.29,8.0485969797,52.2347,1882059.47,-89.77,-98.3041,0.854907997478,0.23,-0.663803180394,8.0888784874,商用车,2026-08-18
760,000819,岳阳兴长,0.039,2433056295.87,59.1170278879,23.8269,14214020.17,148.21,307.5584,5.672318608748,0.68,-0.073872149559,15.4685846587,炼化及贸易,2026-08-18
761,000816,智慧农业,0.0039,623935051.61,6.7825216206,97.0732,5660428.31,-42.05,244.8155,1.36902785695,0.29,0.030023863422,20.1280240012,汽车零部件,2026-08-18
762,000626,远大控股,0.4246,45938834193.86,10.2209467673,8.3041,215129097.24,640.14,168.486,4.635401394585,9.57,-1.835187217135,1.2975287477,物流,2026-08-18
763,000582,北部湾港,0.225,3585508858.34,0.8359256412,7.7567,557882719.81,5.09,43.2612,8.164936877037,2.77,0.514730575225,31.5636269864,航运港口,2026-08-18
764,000551,创元科技,0.3707,2257671478.17,8.5923409293,-14.6314,179714396.73,11.47,-55.2867,6.318464454392,5.99,0.45681278204,26.5143399475,环保设备Ⅱ,2026-08-18
765,000526,学大教育,2.5139,2162508311.02,12.8729727473,27.4883,300538136.45,30.85,131.4616,10.152683726192,27.62,2.378872592568,37.4550478231,教育,2026-08-18
766,000506,招金黄金,0.24,362915728.79,85.131256022,2.8827,226798249.89,407.44,-78.9803,0.97085595018,28.34,0.059680145878,55.9424937896,贵金属,2026-08-18
767,000430,张家界,0.38,211899572.99,9.3361688621,116.9499,308359133.18,1026.8,-99.2341,2.24783253184,20.94,0.005456594416,21.9420937966,旅游及景区,2026-08-18
768,000049,德赛电池,0.5337,10716334708.34,9.7787183907,13.997,205277265.25,110.44,56.8647,17.759816799557,3.02,0.949553875562,9.709592472,电池,2026-08-18
769,000020,深华发A,0.0297,310983938.59,-31.8285796622,3.6433,8405950.38,-41.38,-38.4435,1.580392295058,1.9,-0.001326530804,13.0010978166,光学光电子,2026-08-18
770,920871,派特尔,0.13,89443077.93,11.0703690177,56.9625,11271886.15,43.55,61.9358,3.052428471484,4.22,0.137423571667,29.4936439136,汽车零部件,2026-08-17
771,920476,海能技术,0.14,158557611.34,16.5282047735,38.7037,11342210.58,107.3,4178.483,5.29292540755,2.51,0.151560240339,62.964785819,通用设备,2026-08-17
772,920418,苏轴股份,0.35,369036533.8,3.2965628755,9.115,56416957.6,-31.67,-11.9104,5.666717615835,6.06,0.554190606476,36.8705914612,汽车零部件,2026-08-17
773,920208,青矩技术,0.4,350668405.16,-0.173455168,51.707,74666892.44,13.65,223.1535,5.621308015507,6.8,-0.519777771203,46.9703767423,工程咨询服务Ⅱ,2026-08-17
774,920139,华岭股份,-0.03,159301357.47,1.051454553,14.315,-8891870.54,34.2311810691,129.7927,3.839800743091,-0.86,0.339735026785,14.0819074654,半导体,2026-08-17
775,920035,精创电气,0.46,314574711.22,26.2562293768,32.4848,31908753.2,12.58,85.9144,8.406530676606,5.43,0.434986401901,45.9484221886,自动化设备,2026-08-17
776,875135,巴德股份,0.66,105986758.69,13.668230849,,7312442.68,-34.64,,16.281505628182,4.18,-0.908733911818,22.0302501167,,2026-08-17
777,874966,沃土种业,-0.38,-72183010.02,-722.574100073,,-71963627.28,-127.95,,2.567232892339,-13.68,-0.522381563485,,,2026-08-17
778,874616,嘉利股份,-0.08,1393454860.41,5.5749961997,,-10401902.36,-134.38,,7.097526690383,-1.07,1.125138698777,8.8682047306,,2026-08-17
779,874608,微特股份,0.05,212706889.82,78.690702686,,2625630.61,114.46,,3.123489491026,1.48,-1.159651509144,25.9585220567,,2026-08-17
780,874597,昌誉股份,0.86,316093890.67,17.1726298927,,41865862.04,9.19,,7.641991352445,11.98,1.24663358581,32.985946245,,2026-08-17
781,874184,瑞林精科,-0.0541,205487418.47,32.2694925959,,-4266296.98,-32.92,,2.337936365883,-2.29,-0.000155520413,7.0707159047,,2026-08-17
782,874179,海光科技,0.09,75846324.9,20.8817532494,,5282013.44,56.39,,5.077048786349,1.83,-0.067854564687,32.4249828221,,2026-08-17
783,874116,托普轮胎,0.02,111300566.19,38.7795560492,,1474342.67,-62.05,,1.226938584151,1.92,0.111757091003,14.5342670336,,2026-08-17
784,874051,森鹏电子,0.47,145410267.02,36.6149807862,,22032187.44,39.47,,5.400299495699,8.53,0.207039405806,43.5137319852,,2026-08-17
785,874010,华鑫洺源,0.03,15115538.2,-61.9312851765,,1974755.29,-86.76,,1.169899013667,2.66,0.107290156,32.6902584918,,2026-08-17
786,873904,智先生,0.07,22959973.13,41.4194191195,,754758.29,-196.2,,4.98623540087,1.26,0.675604725217,33.4987631146,,2026-08-17
787,873753,英内科技,0.15,192213652.52,-9.2767507429,,9616850.59,-25.67,,5.796023742893,2.52,0.362898963893,28.8823556663,,2026-08-17
788,873671,坤隆股份,0.27,224683564.77,56.0135040169,,23936489.65,133.6,,4.210532840861,6.48,-0.336039754479,26.9796887556,,2026-08-17
789,873637,海川生物,0.29,64385077.35,36.779939888,,15186461.01,95.64,,2.168211835619,14.38,0.400402120952,39.6040609401,,2026-08-17
790,873621,创元数码,0.49,73075581.91,0.3827580225,,4892280.13,9.73,,6.086612541,8.03,5.802421757,36.6788060655,,2026-08-17
791,873493,莱易信产,0.12,30110080.99,-8.4984060269,,1206378.79,-60.29,,4.162404124254,2.65,-1.420538193837,41.2726987487,,2026-08-17
792,873481,相城检测,0.04,45873043.89,-24.3932914051,,873263.65,-92.18,,8.292485488281,0.48,0.126706908896,27.6015198389,,2026-08-17
793,873354,坛墨质检,0.8,105518335.39,11.9749663403,,39850265.76,20.0,,4.6653395224,16.39,0.8934684212,63.094128934,,2026-08-17
794,873349,诺亚方舟,0.054,17991695.45,48.7090378993,,988331.79,98.72,,0.408582823497,14.15,-0.071449055191,21.9534715946,,2026-08-17
795,873145,名城苏州,-0.02,10963106.32,6.9331507147,,-784094.09,57.26,,1.9895146238,-0.79,-0.1018432912,32.3367455949,,2026-08-17
796,872729,欧贝传动,0.19,30488954.7,5.0310656217,,4462692.73,5.61,,1.302987850967,11.79,0.376997073489,35.5183200492,,2026-08-17
797,872678,绿宇新材,0.09,32177188.01,87.1545627652,,1381769.71,3.06,,1.515197332667,6.27,1.224182176667,16.3129848338,,2026-08-17
798,872672,英奥特,0.06,6862161.06,-3.0274485981,,182179.46,442.03,,5.478605073333,1.09,-0.271339236667,39.7614766856,,2026-08-17
799,872646,中雁石斛,0.0047,4651987.79,-39.3711761286,,235294.05,141.33,,0.4879964012,0.97,0.005511126,70.1174677847,,2026-08-17
800,872224,华诚传媒,-0.03,,-100.0,,-546860.89,-205.8,,0.152869188,-16.42,0.013071872,,,2026-08-17
801,872202,聚力粮机,0.08,42101517.84,9.2663978874,,4611128.43,2.85,,0.36303230369,25.82,-0.398780708911,27.118110975,,2026-08-17
802,872066,汇源股份,-0.19,185748810.42,14.1010979481,,-8064592.74,14.59,,4.076574701379,-4.45,0.147389924828,10.6538911152,,2026-08-17
803,872002,上海北分,0.04113,31832021.37,-9.1842493542,,1275039.18,12.16,,2.254958477582,1.8,0.011344976408,37.1343500075,,2026-08-17
804,871979,索乐科技,0.16,38675112.18,24.4561769735,,1940290.18,-54.95,,0.543876947368,34.38,-0.913886261513,23.4433516774,,2026-08-17
805,871444,德全药品,0.02,116965345.23,-1.3298825636,,2920998.63,-33.79,,1.491795932649,1.56,0.237618471784,63.523241071,,2026-08-17
806,870772,和声钢琴,-0.11,2726892.35,-22.1677843618,,-5534822.03,-0.54,,0.1602330292,-51.35,0.0007456108,-64.4880330535,,2026-08-17
807,870608,印象股份,0.02,47144240.26,-15.9233306277,,2543772.48,-75.12,,2.126614315183,0.76,0.04710321218,24.7419924166,,2026-08-17
808,870543,红岭云,-0.12,10619611.94,72.0921653338,,-3605818.39,-90.46,,2.341278637667,-5.01,0.211507430333,11.1582895561,,2026-08-17
809,870542,靖瑞能源,0.04,11333538.81,32.6303623651,,1492821.27,137.59,,1.252975601143,3.05,-0.084370414,26.9465547452,,2026-08-17
810,870368,ST爱尚游,-0.01,246845503.78,279.503050919,,-206781.84,-251.06,,-2.14836436238,,-0.297418960337,1.2582996419,,2026-08-17
811,870016,新迎顺,0.01,96546413.63,-11.1168347684,,830043.5,-89.09,,1.961005646121,0.55,-0.1670310403,15.031264471,,2026-08-17
812,870010,中能数科,0.22,16618215.42,300.2866017807,,1120800.09,293.91,,0.627293898,43.51,0.191554214,18.261189564,,2026-08-17
